id,metadata
9527,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Daniel Barenboim""}"
9528,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Draconian""}"
9529,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Hypnogaja""}"
9530,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Johnny Cash""}"
9531,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Panic! At The Disco""}"
9532,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Barry Manilow""}"
9534,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Meshuggah""}"
9535,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Badfinger""}"
9536,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Diary of Dreams""}"
9537,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Poor Mans Poison""}"
9539,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""austin giorgio موزیکدل""}"
9540,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Ereb Altor""}"
9541,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Sigrid""}"
9542,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Behemoth""}"
9543,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Weezer""}"
9544,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Demi Lovato""}"
9545,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Hanging Garden""}"
9546,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Fit For An Autopsy""}"
9548,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Whitechapel""}"
9549,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Mazzy Star""}"
9550,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Syd Barrett""}"
9551,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Mehraad Jam""}"
9552,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Ehsan khajeh amiri""}"
9553,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Billie Eilish­""}"
9554,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Clean Bandit""}"
9555,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Paul Anka""}"
9558,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Within Temptation""}"
9559,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""The Script""}"
9560,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Fleshgod Apocalypse""}"
9561,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Billy Squier""}"
9533,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""همایون شجریان""}"
9547,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Nate Dogg""}"
9538,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": "". Eminem""}"
9557,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Daal Band""}"
9556,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Emma Stone""}"
9562,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Billy Talent""}"
9563,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Trick Trick""}"
9565,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Blonde Redhead""}"
9566,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Rita Hayworth""}"
9567,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Bleachers""}"
9568,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""André 3000""}"
9569,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Moby""}"
9570,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Barbra Streisand""}"
9571,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Caligula's Horse""}"
9572,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Big Thief""}"
9573,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Simon Curtis""}"
9574,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Tribulation""}"
9575,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""AJR""}"
9576,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Milo Greene""}"
9577,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Queensrÿche""}"
9578,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""All""}"
9579,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Nothing""}"
9580,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""AI""}"
9581,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Christopher Drake""}"
9582,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": "". Beyonce""}"
9583,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""محمدرضا شجریان.""}"
9585,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Ella Bright""}"
9591,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""21 Savage""}"
9593,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""My Chemical Romance""}"
9596,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Drake""}"
9597,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Muse""}"
9588,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""T.O.K""}"
9586,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Between the Buried and Me""}"
9590,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Motionless In White""}"
9595,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Radiohead""}"
9584,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Remix DJ Hamid KhaREji""}"
9594,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Music""}"
9592,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Metro Boomin""}"
9564,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Emilio Piano""}"
9600,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Bad Omens""}"
9601,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""New West""}"
9602,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""hans zimmer""}"
9603,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Michael Jackson""}"
9609,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Jacob Lee""}"
9612,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Guns N' Roses""}"
9614,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Deep Purple""}"
9616,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Jeff Buckley""}"
9618,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""The Creator""}"
9619,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Lil Wayne""}"
9620,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Helloween""}"
9623,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Sina Sarlak""}"
9624,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Antimatter""}"
9625,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""The weekend""}"
9626,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Lloyd Banks""}"
9628,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Doechii""}"
9629,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": "". Dido""}"
9630,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Do Make Say Think""}"
9631,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Angelmaker""}"
9632,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": "". Sean Paul""}"
9633,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Brent Walsh""}"
9605,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Metallica""}"
9627,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Stone Sour""}"
9608,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Juice WRLD""}"
9617,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Leonard Cohen""}"
9607,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""NF""}"
9615,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Led Zeppelin""}"
9604,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Nirvana""}"
9613,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Tom Odell""}"
9621,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Bryant Barnes""}"
9598,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Billy Idol""}"
9599,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""System of a Down""}"
9611,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Googoosh""}"
9622,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Deftones""}"
9606,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Kanye West""}"
509,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Who We Are"", ""lastfm_artist"": ""Imagine Dragons""}"
400,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Maar"", ""lastfm_artist"": ""Mehrad Hidden""}"
1218,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""U-Turn (Lili)"", ""lastfm_artist"": ""Aaron""}"
6206,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Yaare Jaani"", ""lastfm_artist"": ""Mohsen Namjoo""}"
2625,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Soltane Ghalbha"", ""lastfm_artist"": ""Aref""}"
6201,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Walk of Ordibehesht"", ""lastfm_artist"": ""Daal Band""}"
3136,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Maraa Be Khaaterat Negah Daar"", ""lastfm_artist"": ""Chaartaar""}"
5368,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Mehraad hidden""}"
2475,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Engaar Na Engaar"", ""lastfm_artist"": ""Mansour""}"
1629,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Chris Isaak""}"
5243,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Baaraan Toee"", ""lastfm_artist"": ""Chaartaar""}"
2244,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Aavaar"", ""lastfm_artist"": ""Ali Sorena""}"
3575,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""aaron smith""}"
4138,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Aaron Gardea""}"
4957,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Careful"", ""lastfm_artist"": ""SYML""}"
4335,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Eshghe Tou Nemimirad"", ""lastfm_artist"": ""Aref""}"
6319,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Careful What You Wish For"", ""lastfm_artist"": ""Bad Omens""}"
1357,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Aramesh"", ""lastfm_artist"": ""Aref""}"
9634,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""The Raconteurs""}"
6624,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""66,50'N,28,40'E"", ""lastfm_artist"": ""Swallow The Sun""}"
1388,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Animals"", ""lastfm_artist"": ""Maroon 5""}"
3712,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""24 Saat"", ""lastfm_artist"": ""Bahram""}"
952,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Bebe Rexha""}"
264,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Do Panjereh"", ""lastfm_artist"": ""Googoosh""}"
4608,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Blackout (2015 Remaster)"", ""lastfm_artist"": ""Scorpions""}"
1127,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""The Man Who Sold the World (2015 Remaster)"", ""lastfm_artist"": ""David Bowie""}"
2191,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Girls Like You"", ""lastfm_artist"": ""Maroon 5""}"
7628,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""45"", ""lastfm_artist"": ""Shinedown""}"
2051,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""I'm Gonna Be (500 Miles)"", ""lastfm_artist"": ""The Proclaimers""}"
4458,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""In Da Club"", ""lastfm_artist"": ""50 Cent""}"
1904,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""candy shop"", ""lastfm_artist"": ""50 Cent""}"
4628,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Claude Debussy""}"
1251,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Wicked Game"", ""lastfm_artist"": ""Chris Isaak""}"
5180,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""The 1975""}"
2519,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Sabab"", ""lastfm_artist"": ""Shadmehr Aghili""}"
3630,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Paranoid"", ""lastfm_artist"": ""Black Sabbath""}"
5094,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Heaven and Hell"", ""lastfm_artist"": ""Black Sabbath""}"
2671,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Je Veux"", ""lastfm_artist"": ""ZAZ""}"
6887,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Rooze Sard"", ""lastfm_artist"": ""Shadmehr Aghili""}"
6726,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""The Magnetic Zeros""}"
425,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Baptized In Fear"", ""lastfm_artist"": ""The Weeknd""}"
4565,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Delam Tang Shode"", ""lastfm_artist"": ""Zedbazi""}"
4846,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Tehran Maale Mane"", ""lastfm_artist"": ""Zedbazi""}"
3080,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Abel Korzeniowski""}"
4659,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Kooche"", ""lastfm_artist"": ""Zedbazi""}"
977,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Ozzy Osbourne""}"
2496,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Z""}"
4383,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Paralyzed"", ""lastfm_artist"": ""NF""}"
3665,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Daro Baz Kon"", ""lastfm_artist"": ""Zedbazi""}"
4833,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""OBI"", ""lastfm_artist"": ""Zed Bazi""}"
8320,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Soroode Zendegi"", ""lastfm_artist"": ""Mehdi Yarrahi""}"
1877,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Martin Czerny""}"
4290,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Mysterious Eyes"", ""lastfm_artist"": ""Zedbazi""}"
3749,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Nothing Sweeter"", ""lastfm_artist"": ""Naomi Sharon""}"
163,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Settle For A Draw"", ""lastfm_artist"": ""Arctic Monkeys""}"
3260,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""And There Is the Real Illness / 153"", ""lastfm_artist"": ""Crows in the Rain""}"
2544,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Pavane, Op.50"", ""lastfm_artist"": ""Boston Symphony Orchestra""}"
1532,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Life on Mars? (2015 Remaster)"", ""lastfm_artist"": ""David Bowie""}"
1789,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Maroon 5""}"
8691,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Violin Concerto #5 In A""}"
7934,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Mozart Violin Concerto #5 In A""}"
330,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Navazesh"", ""lastfm_artist"": ""Ebi""}"
1077,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Prelude"", ""lastfm_artist"": ""Ali Azimi""}"
2583,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Espresso"", ""lastfm_artist"": ""Sabrina Carpenter""}"
3903,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Sabrina Carpenter""}"
7,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""You Are My Destiny"", ""lastfm_artist"": ""Paul Anka""}"
7380,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Love Theme From \""The Godfather\"""", ""lastfm_artist"": ""Nino Rota""}"
4896,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""David Gilmour""}"
1620,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Don't Stop The Music"", ""lastfm_artist"": ""Rihanna""}"
8309,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Desperado"", ""lastfm_artist"": ""Rihanna""}"
4173,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Diamonds"", ""lastfm_artist"": ""Rihanna""}"
4476,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Stay"", ""lastfm_artist"": ""Rihanna, Mikky Ekko""}"
799,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""New Person, Same Old Mistakes"", ""lastfm_artist"": ""Tame Impala""}"
8358,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Soghoot"", ""lastfm_artist"": ""Fadaei""}"
1048,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Humanity"", ""lastfm_artist"": ""Scorpions""}"
110,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""I Wanna Be Yours"", ""lastfm_artist"": ""Arctic Monkeys""}"
611,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Softcore"", ""lastfm_artist"": ""The Neighbourhood""}"
9250,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Ahmad Ashoorpour""}"
1810,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Daddy Issues"", ""lastfm_artist"": ""The Neighbourhood""}"
3911,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Zemestoon"", ""lastfm_artist"": ""Hoomaan & Arown""}"
2421,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Heathens"", ""lastfm_artist"": ""Twenty One Pilots""}"
2425,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Heaven Knows I'm Miserable Now (2008 Remaster)"", ""lastfm_artist"": ""The Smiths""}"
415,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Creepin'"", ""lastfm_artist"": ""Metro Boomin & The Weeknd & 21 Savage""}"
1648,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Heart-Shaped Box"", ""lastfm_artist"": ""Nirvana""}"
11,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Beautiful"", ""lastfm_artist"": ""Eminem""}"
6539,"{""lastfm_kind"": ""artist"", ""cover_source"": ""fanart"", ""lastfm_artist"": ""Mohammad Reza Shajarian""}"
5674,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Addi"", ""lastfm_artist"": ""Dorcci""}"
6055,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Who I Am"", ""lastfm_artist"": ""Alan Walker, Putri Ariani, Peder Elias""}"
3722,"{""lastfm_kind"": ""track"", ""lastfm_title"": ""Ba De"", ""lastfm_artist"": ""Tik Taak""}"
