id,artists_id,uploaded_by
1550,914,"114447454905,408647073007"
1554,"917,918",230986011321
1555,919,874158820580
1568,380,817321833631
1569,923,817321833631
1263,778,140289111734
2781,1335,509760591885
3405,1695,"709960603219,824142047736,631346754147,497893661469"
3420,934,653559399185
3432,353,"239675946514,653911562158"
3486,1733,996405937084
7768,2996,396287033930
3416,1701,567839591024
8351,186,"173975302140,357041318124"
1547,365,"801346475500,769929183709"
1573,139,929819142165
1575,"687,688",753128310892
1579,298,410618275779
1581,148,509760591885
1590,929,321316551291
1589,928,321316551291
1591,930,"321316551291,616554609597"
1592,931,979910711272
1593,301,509760591885
1594,932,867935070956
1596,1,874158820580
1597,1,874158820580
1604,270,874158820580
1606,163,579377061875
7769,365,245032061699
6747,66,756372794491
8366,3174,849733476327
8452,774,"173975302140,951313012753"
10737,3894,883913356047
1621,471,648644218308
1601,476,959078742794
1599,234,801346475500
1602,935,"242725736100,666167540785"
1605,49,896894389979
1608,126,263021605118
1609,936,783298102704
1610,937,817321833631
1611,938,817321833631
1613,939,140289111734
1614,940,979910711272
1616,"455,941",410618275779
1619,"145,117",801392618851
1622,238,242725736100
1631,145,817321833631
1632,145,817321833631
1633,145,817321833631
1647,"953,954",107688298394
2202,1211,979910711272
7770,450,462346580459
1635,461,867935070956
3993,1044,"604665014408,618355761471"
4145,168,448540462163
4163,"323,1035",140289111734
1642,951,509760591885
8371,365,438071472030
8365,3173,849733476327
1645,469,817321833631
1627,774,"783298102704,713815986884"
1638,949,221587201648
1639,482,713815986884
1640,"390,335,950",713815986884
1641,145,579377061875
1648,927,"516695344247,717899694521"
1652,956,242725736100
1655,"959,960",221587201648
1656,"571,68","277883390501,756372794491"
1657,961,979910711272
1672,"966,117",979910711272
1676,"968,969,970",315631053874
1678,"971,972",242725736100
7798,1700,812649641749
2784,1462,407575456169
5219,374,980857559390
1662,1210,107688298394
8470,196,365660435784
1677,555,383616851268
1682,3251,137654565281
5218,603,706986751636
1338,"815,117",187786157506
8543,4750,438071472030
1691,977,817321833631
10739,234,407445230620
1670,359,928487713665
1700,"295,92",741416130534
1293,793,489816938483
1709,"9,984,985",140289111734
1658,234,"769929183709,824142047736"
1659,962,783298102704
1668,964,"321316551291,852351726930,173975302140"
1674,967,657730610795
1679,"973,103",107688298394
1683,974,734520369898
1690,976,509760591885
1696,850,929819142165
1710,455,874158820580
7771,1228,658081147494
7772,238,812649641749
7803,965,812649641749
8434,485,"823943248698,557097932039"
10740,3895,"434679292018,280468269439"
10742,"231,107,108",703052179864
10741,359,666167540785
1698,980,632667648014
1702,927,804121600141
1703,982,"874158820580,448540462163,444873390371"
1704,398,"804121600141,974609541585,951313012753,165501917790,605301471334,740982016794"
1705,481,321316551291
1707,983,867935070956
1718,988,979910711272
1722,"990,334,991",428068560716
1724,"992,993",509760591885
1726,995,648644218308
1730,"482,527",713815986884
1732,697,579377061875
1733,998,509760591885
1734,697,579377061875
1736,211,516726561240
1737,999,516695344247
1740,1001,"509760591885,509760591885"
2222,1220,"410618275779,230986011321,438071472030,210733336914"
3307,"1655,1656",394117657821
7773,651,974609541585
8423,395,563388874988
8485,215,591971526382
13606,517,869395596643
3340,476,179161809007
1746,1003,801346475500
2786,147,410040702296
1766,26,783298102704
1719,33,296272052435
1727,996,107688298394
1731,145,801392618851
1748,167,634022492611
1752,1004,139817792074
1753,267,783298102704
1754,591,579377061875
1755,524,750156468469
1757,1004,634022492611
1760,"267,269",906787991853
1767,1011,197522769737
2787,319,131801535028
5221,2246,175682234295
1758,1007,383616851268
10743,,280468269439
1774,186,979910711272
5222,1191,783298102704
7775,,426362434662
8536,5,716282150015
8449,3202,563388874988
8469,3207,703052179864
8528,1090,438071472030
1295,794,804121600141
1749,511,509760591885
1751,234,579377061875
1756,"1005,1006",874158820580
1759,1008,128533184648
1762,1010,"979910711272,518686299686"
1763,323,140289111734
1776,670,509760591885
1779,261,"140289111734,616040736095"
1783,863,867935070956
1784,200,"874158820580,801392618851"
1797,1019,296272052435
1799,1021,296272052435
2788,7,874158820580
7776,181,165501917790
8552,"755,916",662106175294
8600,16,869228245033
10744,"3896,117",872992090369
1824,68,929819142165
1808,"150,1027",783298102704
1654,958,"874158820580,874158820580,874158820580,438071472030"
1364,828,"657730610795,783298102704"
1789,390,296272052435
1791,1016,"516695344247,756372794491"
1798,1020,"896894389979,390520901691"
1800,"964,481",321316551291
1801,1021,296272052435
1811,18,874158820580
1815,"863,117",867935070956
1816,196,817321833631
1818,166,804121600141
1820,1029,107688298394
1822,863,187786157506
1823,1030,242725736100
1825,"906,235",394117657821
2789,1464,657730610795
5223,"476,477","783298102704,497893661469"
7777,"2997,2998",817434891767
7778,2999,245032061699
1837,1036,783298102704
8471,511,245143586034
8473,2337,888721759330
8516,1976,666167540785
1833,555,741416130534
10745,234,703052179864
1813,571,753128310892
1817,"145,117",867935070956
1826,438,979910711272
1827,186,867935070956
1830,1032,509760591885
1831,"1033,1034",801392618851
1839,"801,1037",579377061875
1840,196,"579377061875,817321833631"
1844,89,"874158820580,869228245033"
1845,"1039,1040",321316551291
1846,1041,"242725736100,971657212338"
1847,1042,783298102704
1848,1042,783298102704
1853,7,783298102704
2791,1465,131801535028
10931,7,812649641749
5224,2247,175682234295
7779,392,440370063730
8575,1887,312759452298
8497,"507,3215,3216",596020596118
8562,342,315631053874
8598,2568,179161809007
8601,16,239675946514
10746,3897,"616554609597,636545644634,424901071220,890294665745,616554609597"
1838,482,783298102704
1854,1043,867935070956
1855,"1044,1045",648644218308
1856,1046,661251333274
1860,308,509760591885
1862,196,394117657821
1864,"455,650",874158820580
1866,1053,270247321047
1868,"571,295",783298102704
1872,1054,799443797620
1874,1055,753128310892
1876,"488,117",867935070956
1881,365,321316551291
1883,1058,874158820580
10747,"323,3463",812649641749
1877,,874158820580
1319,259,867935070956
2792,1466,867935070956
12174,2386,987344432335
5225,2248,910355213795
10748,3898,149062085809
1904,"390,481",713815986884
1907,1066,107688298394
1911,1068,"703052179864,652884912716,703052179864"
1898,26,410618275779
1869,"681,650","783298102704,812649641749,604665014408"
1873,504,804121600141
1885,359,302358807979
1887,215,516695344247
1888,211,277883390501
1889,1060,277883390501
1896,660,783298102704
1902,1064,509760591885
1903,462,874158820580
1906,135,"911593860202,863329919180,863329919180"
1909,17,"783298102704,270247321047"
1910,"817,1067",929819142165
3081,476,131801535028
12444,3111,462628741767
1917,,849733476327
3101,1217,315631053874
1929,1078,867935070956
3110,"779,117",131801535028
3135,941,974609541585
8591,412,817434891767
8595,225,589867706993
10750,2816,636545644634
1930,885,867935070956
1932,"372,373,1079",509760591885
1938,1082,821032141765
1939,1082,821032141765
347,159,"748039353331,748039353331,923041323258"
1913,186,321316551291
1915,"1069,482",321316551291
1923,"1074,695","874158820580,929819142165"
1926,1076,783298102704
1928,1077,296272052435
1931,259,516726561240
1934,1081,315631053874
1936,454,750156468469
1937,132,509760591885
1946,1087,804121600141
2794,1468,"131801535028,393625365002"
2796,1384,144838920781
9631,2447,863329919180
1960,"1092,1092,1092,1092",140289111734
1950,"181,1091",394117657821
1956,196,896270580909
7780,"54,261,3000,1479,1564",658081147494
10751,,
8593,"87,2163","616554609597,616554609597,616554609597"
385,318,"676591585116,783298102704,750156468469,783298102704,764118488854,323273455984,472558623157,430020105059"
1316,"803,456",867935070956
1941,953,107688298394
1948,1090,102374066294
1949,315,979910711272
1951,196,817321833631
1952,196,817321833631
1954,196,817321833631
1955,196,817321833631
1958,488,107532415064
1959,144,661251333274
1961,927,516695344247
1962,1093,296272052435
1974,1101,253595547136
1988,1080,579377061875
1977,,979910711272
2795,1384,144838920781
2797,1384,144838920781
2798,1469,611142688826
10752,11,812649641749
2010,,516726561240
2016,80,516695344247
1970,319,867935070956
1971,"1099,1100,1085",713815986884
1976,"1102,1103,1104",748039353331
1978,359,"750156468469,923485882084,225297020098"
1982,1106,509760591885
1984,"1107,1108",741416130534
1986,1111,"929819142165,426362434662"
1987,"1112,1113",516695344247
1990,"17,1114,67",929819142165
1991,"1114,17,68","929819142165,438071472030,929819142165"
1995,1116,817321833631
1996,1116,817321833631
2003,1118,579377061875
2008,"1121,1122",509760591885
2011,1123,516726561240
2018,1125,187786157506
2019,491,804121600141
12406,2510,225666126939
2001,202,801346475500
2707,167,130713082052
3201,267,"140289111734,582138190135"
8602,2415,"769573635661,666167540785"
10753,3192,636545644634
2034,,979910711272
2032,"1134,1135",874158820580
2024,"458,1130",801346475500
2023,"1128,1129",867935070956
2033,563,137654565281
2028,"1132,456",107688298394
2000,215,"929819142165,888721759330"
2004,452,140289111734
2005,1119,648644218308
2006,1120,242725736100
2012,1124,705555476885
2020,476,959078742794
2021,1126,959078742794
2026,217,929819142165
2031,476,242725736100
2035,270,491201620041
2039,834,140289111734
2042,671,270247321047
2046,"471,964","648644218308,438071472030,438071472030,314462754950,891558330436"
2049,315,817321833631
2635,1234,"929819142165,929819142165"
2655,"147,1417",492424079933
7783,3001,500357715903
2667,1423,753128310892
5229,2249,558673205516
3083,1519,690937716610
3146,1602,703052179864
9638,89,"478701691965,410618275779,758444174081"
2072,1141,394117657821
2070,"372,373",509760591885
2749,1450,258810996865
2059,"147,261",137654565281
2056,298,107688298394
2030,283,821032141765
1337,247,270247321047
2037,181,394117657821
2047,860,"312656726945,868239522489"
2054,880,804121600141
2061,1138,509760591885
2064,1139,911593860202
2071,282,632667648014
2067,359,750156468469
2073,1142,867935070956
2078,1146,799443797620
7784,"220,217,219",929819142165
2694,184,874158820580
9641,2310,666167540785
10754,3899,863329919180
11176,145,616040736095
8618,,"849945006481,616554609597"
2800,1065,"896894389979,801765945254"
2101,763,867935070956
3082,1579,974609541585
2106,1157,867935070956
3097,1480,140289111734
2723,1441,"911593860202,687229846531,165501917790"
3137,"295,28","242725736100,497893661469"
2075,1144,734535702313
2077,1145,994685553389
2085,723,"896894389979,438071472030,868239522489"
2086,497,107688298394
2087,"18,21,22",911593860202
2088,"1148,107,108",230986011321
2092,1151,929819142165
2093,975,929819142165
2097,"1153,25",242725736100
2098,482,799443797620
2107,445,509760591885
2117,1168,804121600141
2120,"1170,1155",929819142165
12505,4378,486438530862
7785,1361,658081147494
2127,173,394117657821
2114,"1164,1165",896894389979
2124,1171,741416130534
2131,"461,461,1175,461,1175",906787991853
2112,"1162,1163",107688298394
8620,247,259698176019
2136,1178,394117657821
2118,1169,114447454905
8651,"244,248",824142047736
2099,710,"648644218308,591971526382,339931740950"
2103,"1154,541,217",929819142165
2105,"1155,1156",929819142165
2109,1159,657730610795
2125,1172,270247321047
2129,"166,103",324684994569
2133,1177,979910711272
2134,167,579377061875
2137,167,579377061875
2801,512,"131801535028,438071472030"
3202,"165,1632,1363","929819142165,929819142165"
8672,488,413739000844
8702,3281,117886705769
12579,613,499011384384
2128,"244,117",867935070956
2130,1174,"321316551291,123317730197,123317730197"
2140,1181,107688298394
2151,"1182,1183",994685553389
2153,,137654565281
10932,"2555,1027",616554609597
8647,1484,312759452298
2163,196,230986011321
2139,1180,230986011321
2161,"793,1189,282,1190",140289111734
2144,,383616851268
2152,298,107688298394
7786,"1750,1751,157,2223,1781",265932231836
2157,1186,783298102704
8810,3321,413739000844
2143,224,"959078742794,245143586034"
2145,"87,349",411436249746
2167,1195,"994685553389,245143586034"
2149,433,817321833631
2155,1185,690937716610
2158,1187,783298102704
2159,1188,783298102704
2165,"1192,1193",896894389979
2166,1194,916532885936
8638,461,700584410923
12252,2335,944365330747
7980,1679,"824142047736,519522036651"
8650,2332,692836399858
2185,"1202,1203",130713082052
8675,109,126580655982
2172,"1197,455",748039353331
10933,3947,280468269439
2192,61,994685553389
7787,3002,455989312956
2176,710,"929819142165,929819142165"
2204,"723,1213",783298102704
2182,1201,"145533674118,558673205516"
